player_name,season,matches_played,goals,assists,shots,xg,passes,pass_completed,tackles,interceptions,dribbles_completed,minutes_played,pass_accuracy
Alanna Stephanie Kennedy,FA Women's Super League_2020/2021,19,1,0,33,1.8544006772,678,508,30,26,23,99,0.7492625368731564
Alanna Stephanie Kennedy,NWSL_2018,8,1,1,12,1.5348061530000001,399,277,13,9,14,97,0.6942355889724311
Alanna Stephanie Kennedy,Women's World Cup_2019,4,0,0,5,0.28580216129999997,315,290,4,1,1,103,0.9206349206349206
Alanna Stephanie Kennedy,Women's World Cup_2023,5,1,0,7,0.8959235720000001,273,229,2,7,0,123,0.8388278388278388
Alasana Manneh,African Cup of Nations_2023,2,0,0,2,0.077647656,60,49,1,3,1,99,0.8166666666666667
Alassane Pléa,1. Bundesliga_2023/2024,1,0,0,1,0.023374189,46,32,1,0,0,93,0.6956521739130435
Alassane Pléa,Ligue 1_2015/2016,19,6,4,47,6.730616610000001,526,383,20,4,25,93,0.7281368821292775
Alassane Touré,Ligue 1_2015/2016,13,1,0,7,0.28780649599999997,504,376,39,17,16,93,0.746031746031746
Alayah Pilgrim,UEFA Women's Euro_2025,4,1,0,7,0.3176372335,20,13,1,0,1,96,0.65
Alba María Redondo Ferrer,Women's World Cup_2023,7,3,1,17,4.189841218,125,78,6,3,2,99,0.624
Alban Lafont,Ligue 1_2015/2016,24,0,0,0,0.0,688,335,0,0,0,95,0.48691860465116277
Alban Lafont,Ligue 1_2021/2022,2,0,0,0,0.0,49,26,0,0,0,94,0.5306122448979592
Alban Lafont,Ligue 1_2022/2023,2,0,0,0,0.0,59,43,0,0,0,95,0.7288135593220338
Albano Benjamín Bizzarri,Serie A_2015/2016,35,0,0,0,0.0,1099,595,0,0,2,96,0.5414012738853503
Albert Celades López,La Liga_2005/2006,2,0,0,0,0.0,51,41,5,2,0,92,0.803921568627451
Albert Celades López,La Liga_2006/2007,2,0,0,0,0.0,41,35,2,0,3,57,0.8536585365853658
Albert Celades López,La Liga_2007/2008,1,0,0,0,0.0,6,3,0,0,0,92,0.5
Albert Crusat Domene,La Liga_2007/2008,1,0,0,1,0.15036865,18,17,2,0,1,90,0.9444444444444444
Albert Crusat Domene,La Liga_2008/2009,2,0,0,2,0.2690401,36,22,1,0,3,87,0.6111111111111112
Albert Crusat Domene,La Liga_2009/2010,2,0,0,0,0.0,30,19,6,1,3,74,0.6333333333333333
Albert Crusat Domene,La Liga_2010/2011,1,0,0,0,0.0,18,12,4,3,0,70,0.6666666666666666
Albert Gudmundsson,FIFA World Cup_2018,1,0,0,0,0.0,2,0,0,0,0,91,0.0
Albert Luque Martos,La Liga_2008/2009,2,0,0,3,0.304802678,28,15,2,0,3,92,0.5357142857142857
Albert Luque Martos,La Liga_2009/2010,1,0,0,0,0.0,5,1,0,0,0,84,0.2
Albert Rafetraniaina,Ligue 1_2015/2016,1,0,0,0,0.0,1,0,0,0,0,91,0.0
Albert Riera Ortega,La Liga_2006/2007,1,0,0,0,0.0,8,4,1,0,0,41,0.5
Albert Riera Ortega,La Liga_2007/2008,2,0,1,1,0.021777341,39,25,1,0,4,92,0.6410256410256411
Alberth Josué Elis Martínez,Ligue 1_2021/2022,1,0,0,2,0.16100139000000002,12,8,0,1,3,67,0.6666666666666666
Alberto Aquilani,La Liga_2017/2018,2,0,0,0,0.0,117,99,3,2,1,94,0.8461538461538461
Alberto Botía Rabasco,La Liga_2009/2010,1,0,0,0,0.0,20,10,3,0,0,87,0.5
Alberto Botía Rabasco,La Liga_2010/2011,1,0,0,0,0.0,10,6,1,1,0,93,0.6
Alberto Botía Rabasco,La Liga_2011/2012,1,0,0,0,0.0,20,15,4,1,0,91,0.75
Alberto Botía Rabasco,La Liga_2012/2013,2,1,0,1,0.11958852,52,35,5,3,1,94,0.6730769230769231
Alberto Brignoli,Serie A_2015/2016,1,0,0,0,0.0,44,19,0,0,0,88,0.4318181818181818
Alberto Bueno Calvo,La Liga_2012/2013,1,0,0,0,0.0,16,11,1,1,0,64,0.6875
Alberto Bueno Calvo,La Liga_2013/2014,2,0,0,3,0.37790716999999996,67,54,4,0,1,91,0.8059701492537313
Alberto Bueno Calvo,La Liga_2014/2015,2,1,0,6,1.281673429,76,58,1,1,3,92,0.7631578947368421
Alberto César Tarantini,Liga Profesional_1981,1,0,0,0,0.0,36,30,4,2,0,88,0.8333333333333334
Alberto De La Bella Madureño,La Liga_2010/2011,1,0,0,0,0.0,36,27,1,0,0,88,0.75
Alberto De La Bella Madureño,La Liga_2011/2012,1,0,0,0,0.0,31,22,2,0,0,87,0.7096774193548387
Alberto De La Bella Madureño,La Liga_2012/2013,2,0,0,1,0.007783482,54,39,1,0,2,91,0.7222222222222222
Alberto De La Bella Madureño,La Liga_2013/2014,1,1,0,1,0.86384857,48,40,1,2,3,91,0.8333333333333334
Alberto De La Bella Madureño,La Liga_2014/2015,2,0,0,1,0.019181842,80,49,4,2,0,90,0.6125
Alberto De La Bella Madureño,La Liga_2015/2016,15,0,0,4,0.27179996500000003,808,599,32,30,5,93,0.7413366336633663
Alberto De La Bella Madureño,La Liga_2017/2018,1,0,0,0,0.0,38,33,1,0,0,90,0.868421052631579
Alberto Facundo Costa,La Liga_2010/2011,1,0,0,1,0.016029997,56,37,4,1,1,84,0.6607142857142857
Alberto Facundo Costa,La Liga_2011/2012,2,0,0,0,0.0,61,46,7,0,0,92,0.7540983606557377
Alberto Facundo Costa,La Liga_2012/2013,2,0,0,4,0.1551334905,95,70,3,4,1,92,0.7368421052631579
Alberto Facundo Costa,Serie A_2015/2016,19,0,0,19,0.5768118412000001,932,727,18,16,9,94,0.7800429184549357
Alberto Gallardo,FIFA World Cup_1970,1,1,0,6,0.093674535,39,29,3,0,1,85,0.7435897435897436
Alberto García Cabrera,La Liga_2007/2008,1,0,0,0,0.0,30,15,0,0,0,92,0.5
Alberto García Cabrera,La Liga_2015/2016,6,0,0,0,0.0,206,102,0,0,0,96,0.49514563106796117
Alberto Gilardino,Champions League_2006/2007,1,0,0,0,0.0,6,5,0,0,0,92,0.8333333333333334
Alberto Gilardino,Serie A_2015/2016,33,10,1,49,8.121971129999999,539,402,4,1,9,95,0.7458256029684601
Alberto Grassi,Serie A_2015/2016,13,0,0,16,0.9961642049000002,381,294,31,21,6,92,0.7716535433070866
Alberto Guitián Ceballos,La Liga_2015/2016,1,0,0,0,0.0,28,17,2,3,1,93,0.6071428571428571
Alberto Junior Rodríguez Valdelomar,FIFA World Cup_2018,2,0,0,2,0.13170114900000002,56,49,0,2,0,93,0.875
Alberto Lopo García,La Liga_2004/2005,1,0,0,0,0.0,20,17,2,0,0,90,0.85
Alberto Lopo García,La Liga_2005/2006,1,0,0,0,0.0,17,9,2,2,0,94,0.5294117647058824
Alberto Lopo García,La Liga_2006/2007,2,0,0,1,0.09650696,42,33,3,8,2,94,0.7857142857142857
Alberto Lopo García,La Liga_2008/2009,1,0,0,0,0.0,25,17,2,2,0,90,0.68
Alberto Lopo García,La Liga_2009/2010,2,0,0,0,0.0,27,20,5,1,0,91,0.7407407407407407
Alberto Lopo García,La Liga_2010/2011,1,0,0,0,0.0,19,15,2,0,0,90,0.7894736842105263
Alberto Lopo García,La Liga_2011/2012,1,0,0,0,0.0,9,7,0,0,0,90,0.7777777777777778
Alberto Lopo García,La Liga_2012/2013,2,0,0,0,0.0,51,38,5,6,0,93,0.7450980392156863
Alberto Lopo García,La Liga_2014/2015,2,0,0,0,0.0,30,23,4,9,1,90,0.7666666666666667
Alberto Lopo García,La Liga_2015/2016,10,0,0,4,0.275011138,342,262,14,13,1,94,0.7660818713450293
Alberto Lora Ramos,La Liga_2009/2010,1,0,0,0,0.0,32,19,0,3,1,91,0.59375
Alberto Lora Ramos,La Liga_2011/2012,1,0,0,0,0.0,32,26,3,2,2,92,0.8125
Alberto Lora Ramos,La Liga_2015/2016,31,0,3,6,0.15365692599999997,1333,999,69,63,11,95,0.7494373593398349
Alberto López Fernández,La Liga_2007/2008,1,0,0,0,0.0,20,9,0,0,0,90,0.45
Alberto Marcos Rey,La Liga_2007/2008,1,0,0,0,0.0,42,29,5,1,0,91,0.6904761904761905
Alberto Marcos Rey,La Liga_2008/2009,2,0,0,0,0.0,69,55,9,4,2,94,0.7971014492753623
Alberto Marcos Rey,La Liga_2009/2010,1,0,0,0,0.0,26,23,2,2,0,84,0.8846153846153846
Alberto Martín Romo García Adámez,La Liga_2016/2017,1,0,0,0,0.0,39,34,4,2,0,94,0.8717948717948718
Alberto Mateus Contreiras Gonçalves,La Liga_2009/2010,1,0,0,2,0.6891821499999999,23,16,1,1,0,77,0.6956521739130435
Alberto Mateus Contreiras Gonçalves,La Liga_2012/2013,1,0,0,0,0.0,24,11,0,1,0,74,0.4583333333333333
Alberto Mateus Contreiras Gonçalves,La Liga_2013/2014,1,0,0,0,0.0,20,15,3,0,0,64,0.75
Alberto Mateus Contreiras Gonçalves,La Liga_2014/2015,2,0,0,3,0.10151848499999999,14,11,0,0,0,92,0.7857142857142857
Alberto Mateus Contreiras Gonçalves,La Liga_2015/2016,28,4,1,25,4.6521398309999995,241,155,15,6,6,94,0.6431535269709544
Alberto Moreno Pérez,La Liga_2012/2013,1,0,0,0,0.0,6,3,0,0,0,92,0.5
Alberto Moreno Pérez,La Liga_2013/2014,2,1,0,2,0.0686038777,75,60,4,0,1,93,0.8
Alberto Moreno Pérez,La Liga_2019/2020,1,0,0,1,0.015685698,47,44,2,1,0,94,0.9361702127659575
Alberto Moreno Pérez,La Liga_2020/2021,1,0,0,0,0.0,25,20,2,0,1,59,0.8
Alberto Moreno Pérez,Premier League_2015/2016,32,1,4,34,1.4703509805999997,1743,1364,85,43,23,97,0.7825588066551922
Alberto Noguera Ripoll,Indian Super league_2021/2022,19,3,2,22,2.0644639744999997,1124,952,47,29,40,97,0.8469750889679716
Alberto Paloschi,Premier League_2015/2016,10,2,0,15,2.8431500239999994,202,145,6,4,1,92,0.7178217821782178
Alberto Paloschi,Serie A_2015/2016,21,8,2,41,9.464600239,382,243,14,3,11,96,0.6361256544502618
Alberto Pelagotti,Serie A_2015/2016,6,0,0,0,0.0,181,130,0,0,0,93,0.7182320441988951
Alberto Perea Correoso,La Liga_2013/2014,1,0,0,2,0.34977524000000004,15,12,0,1,0,47,0.8
Alberto Perea Correoso,La Liga_2020/2021,2,0,0,2,0.101118768,34,26,3,7,6,80,0.7647058823529411
Alberto Rivera Pizarro,La Liga_2004/2005,1,0,0,0,0.0,46,33,2,0,4,93,0.717391304347826
Alberto Rivera Pizarro,La Liga_2005/2006,1,0,0,1,0.036292873,44,34,4,1,1,88,0.7727272727272727
Alberto Rivera Pizarro,La Liga_2006/2007,1,0,0,0,0.0,24,12,1,0,0,59,0.5
Alberto Rivera Pizarro,La Liga_2007/2008,1,0,0,2,0.06535200399999999,46,35,3,2,1,93,0.7608695652173914
Alberto Rivera Pizarro,La Liga_2009/2010,1,0,0,0,0.0,36,28,1,4,0,93,0.7777777777777778
Alberto Rivera Pizarro,La Liga_2011/2012,1,0,0,1,0.0059896265,30,25,3,3,1,90,0.8333333333333334
Alberto Rivera Pizarro,La Liga_2013/2014,1,0,0,0,0.0,6,6,0,0,0,93,1.0
Alberto Rodríguez Baró,La Liga_2019/2020,1,0,0,0,0.0,12,9,0,0,0,94,0.75
Alberto Rodríguez Baró,La Liga_2020/2021,1,0,0,0,0.0,27,23,0,1,0,89,0.8518518518518519
Alberto Soro Álvarez,La Liga_2020/2021,1,0,0,0,0.0,9,7,0,0,0,88,0.7777777777777778
Alberto Zapater Arjol,La Liga_2005/2006,2,0,0,0,0.0,76,58,7,4,2,89,0.7631578947368421
Alberto Zapater Arjol,La Liga_2006/2007,2,0,0,1,0.29661375,85,75,8,7,2,93,0.8823529411764706
Alberto Zapater Arjol,La Liga_2007/2008,2,1,0,1,0.06093827,70,53,9,1,1,91,0.7571428571428571
Albian Afrim Ajeti,1. Bundesliga_2015/2016,1,0,0,0,0.0,8,6,1,0,0,91,0.75
Albin Ekdal,1. Bundesliga_2015/2016,14,0,0,6,0.16920428200000004,591,460,23,20,4,96,0.7783417935702199
Albin Ekdal,FIFA World Cup_2018,5,0,0,3,0.261079605,169,133,8,8,9,95,0.7869822485207101
Albin Ekdal,UEFA Euro_2020,4,0,0,2,0.068848483,136,119,9,5,0,123,0.875
Albino Gomes,Indian Super league_2021/2022,4,0,0,0,0.0,96,49,0,0,0,94,0.5104166666666666
Aldana Cometti,Women's World Cup_2019,3,0,0,0,0.0,67,43,10,2,1,94,0.6417910447761194
Aldana Cometti,Women's World Cup_2023,3,0,0,0,0.0,114,83,16,3,0,95,0.7280701754385965
Aldo Firicano,Champions League_1999/2000,1,0,0,0,0.0,18,17,2,2,0,88,0.9444444444444444
Aldo Kalulu Kyatengwa,Ligue 1_2015/2016,10,2,0,5,1.308230298,65,51,1,2,3,94,0.7846153846153846
Aldo Pedro Duscher,La Liga_2007/2008,2,0,0,2,0.0308230057,71,52,8,1,1,92,0.7323943661971831
Aldo Pedro Duscher,La Liga_2009/2010,1,0,0,0,0.0,17,13,1,0,1,90,0.7647058823529411
Aldo Sebastián Corzo Chávez,Copa America_2024,1,0,0,0,0.0,16,10,4,0,0,88,0.625
Aldo Serena,Serie A_1986/1987,1,0,0,1,0.06507277,27,19,3,0,0,89,0.7037037037037037
Aldrith Ivana Quintero Humphries,Women's World Cup_2023,3,0,0,1,0.035852127,68,46,9,2,1,101,0.6764705882352942
Aleandro Rosi,Serie A_2015/2016,27,0,0,15,0.7323875056,950,686,43,27,13,95,0.7221052631578947
Aleix Febas Pérez,La Liga_2019/2020,1,0,0,0,0.0,37,33,1,1,2,92,0.8918918918918919
Aleix García Serrano,La Liga_2017/2018,2,0,0,2,0.090562478,81,65,6,5,1,93,0.8024691358024691
Aleix García Serrano,La Liga_2018/2019,2,0,0,1,0.019790472,53,42,2,2,0,69,0.7924528301886793
